Bike.Id,0
396,4383
397,4684
398,6391
399,3982
401,5738
403,4710
404,4587
405,4697
406,4124
407,1482
408,4156
409,1867
410,2506
411,3082
412,5857
413,4235
414,4654
415,5347
416,4169
417,4126
419,3337
420,2855
421,3380
422,6247
423,3599
424,4320
425,3443
426,4599
427,6197
428,4661
429,5791
430,1750
431,359
432,2099
433,4464
435,5800
436,4196
437,1975
438,4682
439,5282
440,2076
441,4363
442,4560
443,4115
445,5753
446,5619
447,5896
448,5031
449,4748
450,5067
451,4335
452,5818
453,5309
454,5994
455,1407
456,5748
457,4196
458,3670
459,5878
460,203
461,5143
462,3004
464,4555
465,4970
466,4769
467,5412
468,5420
469,4722
470,5340
471,2670
472,4752
473,6302
476,4450
477,2633
478,1199
479,5092
480,3914
481,4508
482,4798
483,5240
485,4692
486,1360
487,3580
488,3296
489,3237
490,5083
491,1231
492,3003
493,4763
494,4650
495,4936
496,1364
497,4963
499,2552
500,5767
501,2716
502,5686
504,776
505,3204
506,4903
507,4773
508,3553
509,3553
510,3856
511,4420
512,4886
513,5419
514,5794
515,820
516,5130
517,4823
518,5628
519,4427
520,3421
521,5391
522,5492
523,1050
524,5253
525,2222
526,2148
527,2348
528,1809
529,4355
530,4035
531,5543
532,4990
533,3011
534,3281
535,5519
536,4450
537,4484
538,5804
539,4406
540,5437
541,4492
542,4848
543,4341
544,457
545,5361
546,5353
547,5301
548,5947
549,1690
550,3907
551,1976
552,5558
553,3877
554,5224
555,5938
556,2646
557,4254
558,5356
559,4308
560,4429
561,3358
562,5263
563,4274
564,4680
565,5835
566,2418
567,6042
568,4977
569,2486
570,4447
571,3918
572,2825
573,4521
574,4471
575,3107
576,2921
577,4945
578,4948
580,4237
581,4237
582,4826
583,4002
584,3535
585,5701
586,5017
587,1113
588,5377
589,5187
590,5578
591,5340
592,5377
593,2773
594,5402
595,2091
596,4366
597,5292
598,5719
600,4795
601,5027
602,5412
603,4068
604,5238
605,4742
606,709
607,5502
608,4980
609,5462
610,4503
611,5265
612,4579
613,4628
614,4795
615,5422
616,5429
617,2576
618,4001
619,4031
620,5066
621,2490
622,5182
623,1795
624,5504
626,5608
627,5817
628,924
629,3944
630,4881
631,2779
632,3585
633,5892
634,4591
635,947
636,4146
637,5042
638,5824
639,213
640,4403
641,5031
642,3637
643,3600
644,4602
645,5760
646,5824
647,4150
648,4924
649,3693
650,225
651,3829
652,2499
653,1925
654,4968
655,1092
657,5056
659,6025
661,4759
662,59
663,4836
664,5330
665,4461
666,4193
667,4805
668,3832
669,4473
671,4477
672,791
673,80
674,5040
676,2374
677,2118
678,3905
679,5068
680,262
681,5541
682,5236
683,4660
684,837
685,5774
686,4964
687,3997
688,4109
689,2521
690,1739
691,5448
692,4521
693,619
694,2597
695,5618
696,4598
697,5386
698,4632
699,4226
700,3973
701,3957
702,5396
704,4560
705,4793
706,4743
707,710
708,29
709,5139
710,4561
711,4186
712,2736
713,1352
714,5850
715,5157
716,1040
717,2402
720,5122
721,3351
722,4720
723,5170
724,4162
725,100
726,5255
728,3934
729,4814
730,4058
732,1878
733,5131
734,3280
735,2961
736,3870
737,5073
738,5175
739,4863
740,4282
742,5446
743,4820
744,6317
745,4548
746,4475
747,4650
748,5396
749,1698
750,4667
752,2197
753,2690
754,4640
755,2778
756,2839
757,5584
758,4607
759,6210
760,4480
761,4545
762,185
763,1992
764,4858
765,4042
766,3937
767,5687
768,5590
769,2895
770,2476
771,4379
773,4608
774,5207
775,4748
776,4969
777,4461
778,4434
779,5454
780,1208
781,4186
782,5115
783,4304
784,6089
785,135
786,5623
787,5405
788,138
789,3078
790,4247
791,5254
794,49
795,4730
796,5380
797,4884
798,4736
799,4399
800,6152
801,4390
802,5668
803,5543
805,3486
806,1156
807,2356
808,4400
809,5220
810,3584
811,664
812,5321
813,4873
814,4358
815,161
816,5292
817,5327
818,2393
819,1023
820,4142
821,162
822,4681
823,5845
824,5499
825,5065
826,4568
827,4416
828,5614
829,5599
830,4984
831,3272
833,3779
834,4892
835,3633
836,5634
837,3419
838,4621
839,4518
840,1308
841,2714
842,4109
843,5319
844,1154
845,4005
846,5921
847,5723
848,3730
849,5235
850,4944
851,4604
852,2935
853,4315
854,4697
855,4790
856,5570
857,4606
858,3595
859,6004
860,4635
861,4881
863,5357
864,5873
865,4707
866,3086
867,4937
868,5322
869,4735
870,6119
871,4019
873,5817
874,4845
875,5366
876,1367
877,5225
878,1629
879,6241
880,5303
881,5082
882,6042
883,5011
884,4229
885,5243
886,1391
887,5968
889,496
890,4744
891,4348
892,4964
893,5287
894,3436
895,5587
896,5029
897,2083
898,3998
899,6244
900,4768
901,1817
902,3012
903,5299
904,214
905,4923
907,5396
908,5358
909,1998
910,1916
911,4526
912,5368
913,6032
914,4154
915,5089
916,4245
917,4791
918,5892
919,2960
920,3183
921,2334
922,5524
923,3547
924,4732
925,5011
926,1393
927,4080
928,5856
929,5258
930,5034
932,4797
934,2397
936,4536
937,4529
938,467
939,3742
940,5876
941,1145
942,4620
943,5314
944,5213
945,1677
946,4795
947,4305
948,4490
949,6022
950,2228
951,5989
952,3508
953,3689
954,209
955,3964
956,4892
957,5042
958,2030
959,4287
960,4428
961,2905
962,4532
963,1266
964,5056
965,5929
967,4246
968,4972
969,5546
971,5386
972,5165
973,3974
975,4776
976,6401
977,5290
978,5122
979,5303
981,4182
982,5762
983,4553
984,1212
985,3564
986,5820
987,4645
989,3628
990,5032
991,5673
992,5193
993,5409
994,4750
995,5826
996,2355
998,5207
999,5276
1000,5883
1001,4590
1002,4929
1003,4653
1004,5656
1005,2770
1006,4342
1008,1412
1010,5252
1011,4503
1012,3854
1014,1454
1016,176
1017,876
1019,6102
1020,1566
1021,1939
1024,5766
1025,4073
1026,5230
1027,5354
1028,2226
1029,4391
1030,4339
1031,5582
1032,5028
1033,3288
1034,5109
1035,4059
1036,4246
1037,4366
1039,5059
1040,228
1041,4027
1042,3209
1044,4721
1045,832
1046,4637
1047,1406
1048,4447
1049,4926
1050,4517
1051,4468
1052,4642
1053,5135
1054,4824
1055,4929
1056,1953
1057,5102
1058,4952
1059,4398
1060,4762
1061,4357
1062,5087
1063,5556
1064,5597
1065,3089
1066,4883
1068,4899
1069,4023
1070,4478
1071,3955
1072,4609
1073,4128
1074,2333
1075,5088
1076,2504
1077,1931
1078,5156
1079,4757
1080,2146
1081,2312
1083,5579
1085,4680
1086,3892
1087,5220
1089,4446
1090,2875
1091,6207
1092,5426
1093,5085
1094,3903
1095,3156
1096,1984
1097,2053
1099,4092
1100,3666
1101,6009
1103,2915
1104,6042
1106,5871
1107,4967
1108,5340
1109,6126
1110,5130
1111,4554
1113,4746
1114,5691
1115,5616
1116,4571
1117,5477
1119,3780
1120,501
1121,5634
1122,5775
1123,1642
1124,3788
1125,2349
1126,4894
1127,4459
1128,3339
1129,4663
1130,6184
1131,4725
1132,3731
1133,337
1134,2943
1135,32
1136,5326
1137,5767
1138,5322
1139,5176
1140,3251
1141,710
1142,2621
1143,4977
1144,5449
1146,5455
1147,5922
1148,1572
1149,3838
1151,1620
1152,2851
1153,3547
1154,345
1155,5497
1156,2579
1157,3788
1158,5291
1159,5262
1160,3508
1161,2842
1162,4757
1163,3468
1164,5439
1165,3771
1166,5446
1167,4503
1168,93
1170,5302
1171,3680
1172,5086
1174,4832
1175,5020
1176,5949
1177,5046
1179,154
1180,4317
1181,4866
1183,5636
1185,4115
1186,4377
1187,3466
1188,6510
1189,3672
1190,4385
1191,5015
1192,5282
1193,773
1194,4498
1195,980
1196,1195
1197,3925
1198,4641
1199,1255
1200,4619
1201,2161
1202,4948
1203,4580
1204,6097
1205,5024
1207,3524
1208,6564
1209,3822
1210,4816
1211,783
1212,444
1214,5104
1215,4040
1216,4913
1217,1764
1218,3971
1219,3832
1220,5428
1221,4804
1222,5035
1223,4638
1224,4637
1225,219
1226,4896
1227,5025
1228,2967
1229,4184
1230,4107
1231,4622
1232,4546
1233,4546
1234,4158
1236,5792
1238,870
1239,5824
1240,4877
1241,6073
1242,4541
1243,3677
1244,2861
1245,385
1246,1623
1247,4281
1248,4558
1249,4774
1250,4861
1251,4871
1253,1534
1254,5299
1255,5394
1256,4547
1257,5366
1259,5116
1260,1356
1261,5602
1262,2464
1263,1599
1264,4841
1265,3583
1266,5667
1267,5734
1268,4671
1269,4555
1270,5204
1271,4892
1272,4487
1273,4664
1274,5811
1275,2284
1276,2471
1277,5242
1278,4519
1280,777
1281,4329
1282,4011
1283,4603
1284,5390
1285,348
1286,3344
1287,5156
1288,865
1289,2115
1290,4686
1291,3899
1292,5050
1293,4926
1294,5923
1295,5385
1296,6179
1297,714
1298,4369
1300,3732
1301,2685
1302,4002
1303,3735
1304,5194
1305,3408
1306,4771
1307,4170
1308,2924
1309,5709
1310,3462
1311,5804
1312,5597
1313,4426
1314,4975
1315,4494
1317,3949
1318,5755
1319,4778
1320,6211
1321,5926
1322,4749
1323,3722
1324,5625
1325,5834
1326,1664
1327,4613
1329,4610
1330,4045
1331,4568
1332,908
1333,4979
1334,4768
1335,5300
1336,5099
1337,5668
1338,4268
1339,5479
1340,5285
1341,4879
1342,5001
1343,5721
1344,5022
1345,1147
1346,3163
1347,5620
1348,4139
1349,4930
1350,3274
1351,4410
1352,5590
1353,2113
1354,2863
1356,6571
1357,5076
1358,2629
1359,4295
1360,3498
1361,4630
1362,4895
1363,4683
1364,6204
1365,4513
1366,4845
1367,4396
1368,4025
1369,4717
1370,3953
1371,517
1372,4630
1373,5431
1374,4548
1376,1328
1377,4744
1378,5866
1380,4941
1381,5555
1382,4846
1383,5864
1384,5807
1385,4609
1386,4485
1387,1632
1388,3628
1389,2919
1390,4932
1391,5512
1392,5077
1394,5285
1395,6071
1396,3527
1397,4875
1398,5792
1399,2780
1402,5579
1403,5377
1404,6013
1405,4591
1406,4697
1407,6225
1408,5992
1409,4338
1410,3043
1411,82
1412,4750
1413,4209
1414,4705
1415,4288
1476,4540
1477,2642
1479,3432
1480,3830
1481,5454
1482,4796
1483,5700
1484,5048
1486,912
1487,4723
1488,4490
1489,3485
1490,4611
1491,5956
1492,4579
1493,4147
1494,3166
1495,4390
1496,4566
1497,4125
1498,6066
1499,4353
1500,216
1501,5962
1502,4832
1503,4879
1504,4908
1505,4471
1506,113
1507,4349
1508,4821
1509,342
1510,4422
1512,5939
1513,4964
1514,5083
1515,840
1516,6022
1518,4422
1519,3027
1520,5934
1521,5857
1522,4935
1523,4885
1524,2412
1525,2660
1526,4166
1527,4410
1529,295
1531,725
1532,5117
1533,5167
1535,5615
1536,4674
1537,5684
1538,4739
1539,1155
1540,5195
1541,4785
1542,4694
1543,4867
1544,484
1545,4964
1546,4948
1547,5854
1548,229
1549,4629
1550,5429
1551,2100
1552,5052
1553,4715
1554,5519
1555,762
1556,4410
1557,1643
1558,5531
1559,5475
1560,6037
1561,2438
1562,6029
1563,5932
1564,4980
1565,5089
1566,4617
1567,3784
1568,5681
1569,4727
1570,3061
1571,5690
1572,4102
1573,5068
1574,5850
1575,5201
1576,4640
1577,5357
1578,5811
1579,4845
1581,2151
1583,4501
1584,5657
1585,2586
1586,5131
1588,4732
1589,2338
1590,4086
1591,5510
1592,4308
1593,314
1594,3772
1596,2763
1597,5014
1598,2637
1599,5719
1600,5072
1602,5012
1603,4601
1604,1526
1605,4762
1606,2315
1607,4664
1608,4095
1609,4760
1610,5490
1611,5983
1612,4375
1613,5009
1614,5693
1615,5563
1616,4779
1617,6271
1618,167
1619,4640
1620,3238
1621,5750
1623,4716
1624,4778
1625,4446
1626,787
1627,5774
1628,5215
1629,3314
1630,3215
1631,4994
1632,5321
1633,1877
1634,4569
1635,5022
1637,4793
1638,5326
1639,3103
1640,4806
1641,5755
1642,4201
1643,4709
1644,3924
1647,5571
1648,3164
1649,4873
1650,4448
1651,4898
1652,692
1653,4524
1654,5163
1655,473
1656,864
1657,5621
1658,1804
1659,4950
1660,5452
1663,4126
1664,5455
1665,5615
1667,5317
1668,4843
1669,4272
1670,4272
1671,6009
1672,1816
1673,3444
1674,4769
1675,1461
1676,4881
1677,465
1678,4590
1679,5012
1680,1788
1681,4017
1682,4867
1685,5358
1686,5992
1687,3824
1688,3583
1689,2927
1690,3456
1691,6617
1692,5215
1693,4692
1694,2152
1695,4876
1696,3507
1697,5520
1698,2487
1699,4695
1700,4609
1701,1328
1702,5497
1703,5496
1704,5576
1705,5506
1706,4871
1708,4085
1709,4553
1710,4469
1711,4594
1712,1761
1713,4715
1714,4408
1715,6064
1716,2445
1717,1447
1718,5163
1719,4380
1720,5108
1721,5419
1723,5158
1724,4250
1725,4604
1726,1723
1727,4226
1728,4937
1729,4801
1730,5134
1731,3860
1733,5506
1734,4270
1735,4749
1736,5292
1738,1927
1739,4963
1740,4516
1741,4700
1742,4537
1743,4913
1744,3989
1745,4988
1746,1194
1747,3511
1748,2926
1749,6585
1750,222
1751,5033
1752,4949
1753,3992
1755,5074
1756,3842
1757,4473
1758,4575
1759,6133
1760,5925
1762,3423
1763,5041
1764,1849
1765,3853
1766,3936
1767,3905
1768,1234
1769,3500
1770,5685
1771,5365
1772,5331
1775,4406
1776,6002
1777,2634
1778,5633
1779,2369
1781,3854
1782,1242
1783,6384
1784,5113
1785,5525
1786,4601
1788,5718
1789,4435
1790,4222
1791,4694
1792,2905
1793,5277
1794,4581
1795,6321
1796,4976
1797,4863
1798,4400
1799,4030
1800,5060
1801,4746
1802,4473
1803,5827
1804,4959
1805,5820
1806,5023
1807,4322
1808,4274
1810,1334
1811,1776
1812,3581
1813,5845
1815,4977
1816,5714
1817,4818
1819,1883
1820,3824
1821,3948
1822,4122
1823,2991
1824,4486
1825,4354
1826,4555
1827,4819
1828,1138
1829,6064
1830,4634
1831,4544
1833,3029
1834,4873
1835,4525
1836,3037
1837,4078
1838,4027
1839,4190
1840,4369
1841,5981
1843,6293
1844,5405
1845,2887
1846,1104
1847,4688
1848,4700
1849,5810
1850,4387
1851,4786
1852,4142
1853,3717
1854,6403
1856,4805
1857,2566
1858,5369
1859,4633
1860,1573
1861,1674
1862,4083
1863,5623
1864,4622
1865,3216
1866,5377
1867,3840
1868,4537
1869,5055
1870,2780
1871,4302
1872,4999
1873,4571
1874,4997
1875,4615
1876,3980
1877,5343
1879,4919
1880,6689
1881,4212
1882,3569
1883,5951
1884,5429
1885,4824
1886,4869
1887,4612
1888,4753
1889,4805
1890,1396
1891,3878
1892,5583
1893,2098
1894,4578
1895,5974
1896,4943
1897,960
1898,3571
1899,3611
1901,4982
1902,921
1903,3130
1904,5656
1905,4890
1906,4563
1907,4811
1908,5186
1909,5865
1910,4013
1911,5204
1913,947
1914,3105
1916,4871
1917,4345
1918,4190
1919,2226
1920,3460
1923,2351
1924,5127
1925,64
1926,805
1928,4868
1929,551
1930,5845
1931,4211
1932,2977
1933,3520
1934,4542
1935,987
1936,4471
1937,749
1938,2218
1939,3440
1940,4686
1941,5160
1942,5445
1943,5889
1944,4392
1945,3949
1946,2921
1947,6384
1948,4969
1950,668
1951,5037
1952,3625
1953,3675
1954,5351
1955,100
1957,4889
1958,167
1959,5732
1960,1495
1961,4889
1963,2952
1964,5829
1965,5619
1966,5677
1967,2704
1968,4702
1969,5986
1970,3816
1971,5182
1972,6093
1974,3183
1975,4312
1977,5431
1978,5342
1979,2214
1980,5982
1981,1965
1982,1704
1983,4778
1984,4575
1985,5111
1986,5377
1987,2223
1988,4360
1989,3914
1990,3411
1991,4821
1992,2140
1993,4145
1994,5103
1995,1289
1996,4632
1997,3588
1999,5334
2001,4495
2002,5441
2003,5085
2004,4252
2005,628
2006,5185
2007,4755
2008,3360
2009,5167
2010,3653
2011,5161
2012,4951
2013,5529
2014,3839
2015,3044
2016,717
2017,5809
2018,244
2019,2599
2020,4475
2021,5185
2022,5687
2023,3566
2024,4663
2025,4150
2026,1653
2027,4055
2028,5410
2029,4131
2030,4594
2031,5159
2032,4239
2034,4263
2035,5376
2036,1736
2037,4198
2038,4737
2040,2174
2041,2317
2042,5071
2043,4452
2044,6061
2046,5010
2047,4836
2048,5024
2049,2124
2050,5067
2051,4772
2052,1915
2053,5664
2054,4902
2055,632
2056,4924
2057,5510
2059,5788
2060,5565
2061,850
2062,4172
2063,4162
2064,1418
2065,5814
2066,4358
2067,4393
2068,4933
2069,5221
2070,4399
2071,2828
2072,5076
2073,5623
2074,3944
2075,3596
2076,4282
2077,5155
2079,268
2080,4787
2081,4478
2082,4370
2083,5315
2084,3368
2085,4784
2086,5638
2087,5389
2088,1832
2089,5322
2090,217
2091,3757
2092,4959
2093,4021
2094,5286
2095,5225
2096,5392
2097,4227
2098,5879
2099,5577
2102,2854
2103,409
2104,3166
2106,1925
2107,3198
2108,1293
2109,2960
2110,4334
2112,5810
2113,298
2114,4937
2115,4154
2116,6042
2117,5904
2118,4149
2120,4956
2121,2214
2122,5575
2123,4546
2124,5109
2125,5437
2126,4872
2127,3283
2128,4399
2129,4160
2130,1244
2131,5364
2132,4397
2133,5296
2134,4184
2135,3262
2136,3800
2137,5679
2138,5933
2139,5856
2140,4093
2141,1552
2142,4979
2143,2686
2144,4446
2145,4421
2148,5903
2149,4745
2151,4091
2152,4561
2153,5497
2154,5085
2155,4271
2156,3773
2157,4101
2158,4991
2159,3343
2160,4600
2161,4722
2162,3191
2163,3775
2164,3716
2165,2948
2166,4985
2167,4373
2168,3338
2169,4341
2170,4104
2172,6104
2173,5487
2175,3823
2176,5617
2177,5840
2178,4980
2179,4673
2180,4631
2181,5113
2182,3751
2183,2776
2185,4668
2186,5058
2187,5750
2188,5075
2189,5676
2190,1832
2191,5407
2192,6031
2193,4994
2194,4951
2195,3877
2197,2730
2198,4305
2199,5649
2200,1812
2201,3473
2202,2761
2203,4582
2206,973
2207,5747
2209,705
2210,4631
2212,4353
2213,4929
2214,3916
2215,5784
2217,4255
2218,3440
2219,4076
2221,5329
2222,1904
2224,4938
2225,5891
2226,5493
2227,5356
2228,5563
2229,5094
2230,3427
2231,5568
2232,5031
2234,4745
2235,4559
2236,5849
2237,5140
2238,4105
2239,5457
2240,1423
2242,2644
2243,4248
2244,5689
2245,1045
2246,5786
2247,3982
2248,3823
2249,4206
2250,1178
2251,5388
2253,5847
2254,4930
2255,5648
2256,5134
2257,5169
2258,4589
2259,6192
2260,3650
2261,1938
2262,5141
2263,1284
2264,5136
2266,4666
2267,5155
2268,4746
2269,2824
2270,4547
2271,2851
2272,5339
2273,3876
2275,4373
2276,5264
2277,5797
2278,5227
2279,5160
2280,4842
2281,1049
2282,4705
2283,4664
2284,4758
2285,4541
2286,5927
2287,5339
2288,101
2289,4922
2290,1763
2291,3956
2292,4425
2293,4656
2294,5127
2295,1366
2296,5958
2297,2198
2298,5059
2299,4493
2300,5549
2301,5104
2302,3941
2303,4617
2304,1992
2305,5506
2307,5246
2308,4386
2309,5347
2310,4582
2311,2589
2312,6502
2313,5430
2314,5241
2315,4690
2316,1163
2317,4941
2318,5635
2319,3088
2320,4253
2321,5398
2322,3943
2323,4884
2324,4210
2325,5778
2326,4859
2327,5520
2328,2305
2329,5621
2330,5956
2331,5657
2332,4838
2333,5617
2334,4555
2335,5710
2336,5244
2337,5973
2339,4563
2340,1435
2341,1312
2342,4606
2343,2297
2344,5867
2345,5968
2346,2984
2347,5724
2348,468
2349,5603
2351,4852
2352,4729
2353,2946
2354,4205
2355,873
2356,6096
2357,5870
2358,3353
2359,3149
2360,4228
2361,6071
2363,5088
2365,4445
2366,4814
2367,4680
2368,515
2370,4239
2371,4963
2372,5062
2373,4483
2374,6136
2375,5224
2376,2966
2377,4835
2378,3249
2379,3636
2380,5711
2381,252
2382,6452
2383,4982
2384,5494
2385,6528
2386,4922
2387,3481
2388,5085
2389,1554
2390,5065
2391,5963
2392,2901
2395,4648
2396,4532
2397,6029
2398,5113
2399,5404
2400,5586
2401,4906
2402,4059
2403,1735
2404,4005
2406,3615
2407,4056
2408,5437
2409,1025
2410,4177
2411,3072
2412,4420
2413,4496
2414,4516
2415,3910
2416,4784
2417,5844
2418,5167
2419,1266
2420,4016
2421,5783
2422,3379
2424,1416
2425,1273
2426,4646
2427,1824
2428,1578
2429,4177
2430,5269
2431,1618
2432,6000
2434,2467
2435,5446
2436,4769
2437,3180
2438,4978
2439,4494
2440,3937
2441,4233
2442,5495
2443,5832
2444,3928
2445,3738
2446,5530
2447,5724
2448,4519
2449,4624
2451,5378
2452,4698
2453,3458
2454,3898
2455,4510
2456,4781
2457,5461
2458,4395
2459,4281
2460,4026
2461,4698
2463,5107
2464,474
2465,5777
2466,3916
2467,4523
2468,4804
2469,4140
2470,4310
2471,3205
2472,4719
2473,4313
2474,2690
2475,4539
2476,4929
2477,1289
2478,5554
2480,3986
2481,3504
2483,5024
2485,5044
2487,4936
2488,5497
2489,246
2490,4499
2491,3981
2492,4592
2494,4415
2498,717
2499,2556
2500,2068
2501,3907
2502,4005
2503,4163
2504,3887
2506,5683
2507,6513
2508,5796
2509,5041
2510,1522
2511,4679
2512,3844
2513,4052
2514,5334
2515,4482
2516,4966
2517,4955
2518,5575
2519,5007
2520,5392
2521,4444
2522,5271
2523,3892
2524,5579
2525,932
2526,6061
2527,6070
2528,5563
2529,2881
2530,3957
2531,5452
2532,3603
2533,5090
2534,4675
2535,1845
2536,4422
2537,4758
2538,3486
2539,4662
2540,4598
2541,1986
2544,4987
2545,6042
2546,5075
2547,4539
2548,3878
2549,6028
2550,4268
2551,5695
2552,4966
2553,3342
2554,5048
2555,5647
2556,2702
2557,5492
2558,4643
2561,5366
2562,5503
2563,5996
2564,5056
2565,1095
2566,2013
2567,5848
2568,4217
2569,4975
2570,4365
2571,4325
2572,5295
2573,5510
2574,4585
2575,4311
2576,3011
2578,3823
2579,4904
2580,5636
2581,4586
2582,3021
2583,4460
2584,5568
2585,4814
2586,4107
2587,5018
2588,4497
2589,5125
2590,4501
2591,5259
2593,4290
2594,4873
2595,4949
2596,5258
2597,1363
2598,2919
2600,5974
2601,5385
2602,1797
2603,3789
2604,5563
2605,1704
2606,5807
2607,5633
2608,3292
2609,4515
2610,5002
2611,5030
2612,4617
2613,4109
2614,5866
2615,637
2616,4753
2617,5620
2618,4224
2619,4226
2620,2683
2621,5681
2622,4412
2623,183
2624,4791
2626,4953
2627,4031
2628,5107
2629,3038
2630,4407
2631,5492
2632,6583
2633,4988
2634,4433
2635,3094
2636,1372
2637,4894
2638,5444
2639,230
2640,864
2641,6180
2642,3889
2643,3404
2644,5554
2645,389
2646,2054
2647,3362
2648,4990
2649,2566
2651,4916
2652,5428
2653,2454
2655,4896
2656,2542
2657,4047
2658,5512
2659,4642
2660,4036
2661,3772
2662,5401
2663,5969
2664,4545
2665,5902
2666,5879
2667,404
2668,5866
2670,4600
2671,5465
2672,1172
2673,5490
2674,4396
2675,5076
2677,5645
2678,5152
2679,2889
2680,1519
2681,4353
2683,2751
2684,1405
2685,3458
2686,2728
2687,5128
2688,5488
2689,5932
2691,4312
2692,5974
2693,3361
2694,4947
2695,4486
2696,2077
2697,5652
2698,5786
2699,5304
2700,5585
2702,5827
2703,5536
2704,281
2705,5835
2706,3195
2707,5489
2708,5471
2710,4971
2711,25
2713,1223
2714,4690
2716,5746
2717,5999
2718,2163
2719,4280
2720,4949
2721,3427
2722,5954
2723,4315
2725,4281
2726,5568
2727,277
2730,5745
2731,5348
2732,1270
2733,5095
2734,5981
2735,3491
2736,6055
2737,3769
2738,5494
2739,4364
2740,4126
2741,4370
2742,4596
2744,3997
2745,4365
2746,4754
2747,5506
2748,5394
2749,3019
2750,5893
2751,2191
2752,5429
2753,4264
2754,4547
2755,4533
2756,5099
2757,759
2758,4097
2759,4482
2760,5196
2761,5137
2762,4811
2763,206
2764,4525
2765,5808
2766,4621
2767,3638
2768,4547
2769,5883
2770,3927
2771,5087
2772,2114
2773,6056
2774,449
2775,1970
2776,6251
2777,36
2778,5005
2779,4595
2780,3968
2781,5816
2782,6139
2783,4343
2784,2704
2785,2316
2786,2611
2787,2796
2788,5177
2789,5430
2790,5202
2791,5785
2792,5153
2793,4810
2794,4218
2795,5141
2796,4189
2797,4278
2798,1026
2799,5773
2800,3710
2801,4365
2802,3377
2803,5128
2804,6330
2805,5783
2806,4340
2807,4729
2808,5506
